,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
6899122,6899122,Russia,4732,3357
6899931,6899931,Russia,4927,3357
6900740,6900740,Russia,5089,3357
6901549,6901549,Russia,5034,3357
6902358,6902358,Russia,4710,3357
6903167,6903167,Russia,4158,3357
6903976,6903976,Russia,3785,3357
6904785,6904785,Russia,4580,3357
6905594,6905594,Russia,4700,3357
6906403,6906403,Russia,4619,3357
6907212,6907212,Russia,4556,3357
6908021,6908021,Russia,4188,3357
6908830,6908830,Russia,3801,3357
6909639,6909639,Russia,3526,3357
6911257,6911257,Russia,4262,3357
6912875,6912875,Russia,4101,3357
6913684,6913684,Russia,3786,3357
6914493,6914493,Russia,3349,3357
6915302,6915302,Russia,3259,3357
6916111,6916111,Russia,3646,3357
6916920,6916920,Russia,3774,3357
6917729,6917729,Russia,3678,3357
6918538,6918538,Russia,3627,3357
6920965,6920965,Russia,2797,3357
6923392,6923392,Russia,3373,3357
6924201,6924201,Russia,3382,3357
6925010,6925010,Russia,3081,3357
6925819,6925819,Russia,2667,3357
6926628,6926628,Russia,2500,3357
6928246,6928246,Russia,3166,3357
6929055,6929055,Russia,3154,3357
6929864,6929864,Russia,3072,3357
6930673,6930673,Russia,3004,3357
6931482,6931482,Russia,2683,3357
6933100,6933100,Russia,3028,3357
6933909,6933909,Russia,3106,3357
6934718,6934718,Russia,3155,3357
6935527,6935527,Russia,3285,3357
6937145,6937145,Russia,2866,3357
6938763,6938763,Russia,3150,3357
6939572,6939572,Russia,3359,3357
6940381,6940381,Russia,3464,3357
6941999,6941999,Russia,3398,3357
6943617,6943617,Russia,3002,3357
6944426,6944426,Russia,3929,3357
6945235,6945235,Russia,4238,3357
6946044,6946044,Russia,4457,3357
6946853,6946853,Russia,4698,3357
6947662,6947662,Russia,4664,3357
6948471,6948471,Russia,4548,3357
6949280,6949280,Russia,4200,3357
6950089,6950089,Russia,5685,3357
6950898,6950898,Russia,6391,3357
6951707,6951707,Russia,6659,3357
6952516,6952516,Russia,6953,3357
6954134,6954134,Russia,6571,3357
6954943,6954943,Russia,6183,3357
6955752,6955752,Russia,9027,3357
6956561,6956561,Russia,11515,3357
6957370,6957370,Russia,11422,3357
6958179,6958179,Russia,12248,3357
6958988,6958988,Russia,12498,3357
6959797,6959797,Russia,10824,3357
6960606,6960606,Russia,9560,3357
6961415,6961415,Russia,14638,3357
6962224,6962224,Russia,17126,3357
6963033,6963033,Russia,18555,3357
6963842,6963842,Russia,19974,3357
6964651,6964651,Russia,20303,3357
6965460,6965460,Russia,17862,3357
6966269,6966269,Russia,16325,3357
6967078,6967078,Russia,23771,3357
6967887,6967887,Russia,25815,3357
6968696,6968696,Russia,27810,3357
6969505,6969505,Russia,28694,3357
6970314,6970314,Russia,28982,3357
6971123,6971123,Russia,25273,3357
6971932,6971932,Russia,23909,3357
6972741,6972741,Russia,33106,3357
6973550,6973550,Russia,35809,3357
6974359,6974359,Russia,37609,3357
6975168,6975168,Russia,40010,3357
6975977,6975977,Russia,39669,3357
6976786,6976786,Russia,33061,3357
6977595,6977595,Russia,30967,3357
6978404,6978404,Russia,40231,3357
6979213,6979213,Russia,43919,3357
6980022,6980022,Russia,46452,3357
6980831,6980831,Russia,47093,3357
6981640,6981640,Russia,46857,3357
6982449,6982449,Russia,39658,3357
6983258,6983258,Russia,37067,3357
6984067,6984067,Russia,46321,3357
6984876,6984876,Russia,49761,3357
6985685,6985685,Russia,50952,3357
6986494,6986494,Russia,51699,3357
6987303,6987303,Russia,48042,3357
6988112,6988112,Russia,41690,3357
6988921,6988921,Russia,38500,3357
6989730,6989730,Russia,47958,3357
6990539,6990539,Russia,50618,3357
6991348,6991348,Russia,52106,3357
6992157,6992157,Russia,53486,3357
6992966,6992966,Russia,52829,3357
6993775,6993775,Russia,46488,3357
6994584,6994584,Russia,44045,3357
6995393,6995393,Russia,51735,3357
6996202,6996202,Russia,56126,3357
6997011,6997011,Russia,59035,3357
6997820,6997820,Russia,58305,3357
6998629,6998629,Russia,56751,3357
6999438,6999438,Russia,49488,3357
7000247,7000247,Russia,46474,3357
7001056,7001056,Russia,53045,3357
7001865,7001865,Russia,53457,3357
7002674,7002674,Russia,53335,3357
7003483,7003483,Russia,51269,3357
7004292,7004292,Russia,46758,3357
7005101,7005101,Russia,40188,3357
7005910,7005910,Russia,36605,3357
7006719,7006719,Russia,40017,3357
7007528,7007528,Russia,38739,3357
7008337,7008337,Russia,37286,3357
7009146,7009146,Russia,33186,3357
7009955,7009955,Russia,30085,3357
7010764,7010764,Russia,24158,3357
7011573,7011573,Russia,21687,3357
7012382,7012382,Russia,23757,3357
7013191,7013191,Russia,23045,3357
7014000,7014000,Russia,22268,3357
7014809,7014809,Russia,20571,3357
7015618,7015618,Russia,18819,3357
7016427,7016427,Russia,15661,3357
7017236,7017236,Russia,13970,3357
7018045,7018045,Russia,15640,3357
7018854,7018854,Russia,15477,3357
7019663,7019663,Russia,14736,3357
7020472,7020472,Russia,13384,3357
7021281,7021281,Russia,12354,3357
7022090,7022090,Russia,10403,3357
7022899,7022899,Russia,9474,3357
7023708,7023708,Russia,10656,3357
7024517,7024517,Russia,10067,3357
7025326,7025326,Russia,9761,3357
7026135,7026135,Russia,9348,3357
7027753,7027753,Russia,7329,3357
7028562,7028562,Russia,6578,3357
7029371,7029371,Russia,7518,3357
7030180,7030180,Russia,7849,3357
7030989,7030989,Russia,7606,3357
7032607,7032607,Russia,6803,3357
7033416,7033416,Russia,5781,3357
7034225,7034225,Russia,5252,3357
7035034,7035034,Russia,6385,3357
7035843,7035843,Russia,6375,3357
7036652,7036652,Russia,6149,3357
7037461,7037461,Russia,5617,3357
7038270,7038270,Russia,4566,3357
7039079,7039079,Russia,4421,3357
7040697,7040697,Russia,5335,3357
7041506,7041506,Russia,5594,3357
7042315,7042315,Russia,5554,3357
7044742,7044742,Russia,4578,3357
7045551,7045551,Russia,4431,3357
7046360,7046360,Russia,5380,3357
7047978,7047978,Russia,5546,3357
7048787,7048787,Russia,5445,3357
7049596,7049596,Russia,5217,3357
7050405,7050405,Russia,4662,3357
7051214,7051214,Russia,4460,3357
7052832,7052832,Russia,5784,3357
7053641,7053641,Russia,5992,3357
7054450,7054450,Russia,6088,3357
7055259,7055259,Russia,5918,3357
7056068,7056068,Russia,5048,3357
7056877,7056877,Russia,4928,3357
7058495,7058495,Russia,6785,3357
7059304,7059304,Russia,6721,3357
7060113,7060113,Russia,6669,3357
7060922,7060922,Russia,6598,3357
7061731,7061731,Russia,5667,3357
7062540,7062540,Russia,5561,3357
7064158,7064158,Russia,7430,3357
7064967,7064967,Russia,7465,3357
7065776,7065776,Russia,7397,3357
7066585,7066585,Russia,7096,3357
7067394,7067394,Russia,6376,3357
7068203,7068203,Russia,5977,3357
7069012,7069012,Russia,7532,3357
7069821,7069821,Russia,7833,3357
7070630,7070630,Russia,8451,3357
7071439,7071439,Russia,7531,3357
7072248,7072248,Russia,7222,3357
7073057,7073057,Russia,6341,3357
7073866,7073866,Russia,5994,3357
7074675,7074675,Russia,7442,3357
7075484,7075484,Russia,7451,3357
7076293,7076293,Russia,7409,3357
7077102,7077102,Russia,6986,3357
7079529,7079529,Russia,5197,3357
7080338,7080338,Russia,6202,3357
7081147,7081147,Russia,6146,3357
7081956,7081956,Russia,5810,3357
7082765,7082765,Russia,5527,3357
7083574,7083574,Russia,5038,3357
7084383,7084383,Russia,3884,3357
7086001,7086001,Russia,3328,3357
7086810,7086810,Russia,3274,3357
7087619,7087619,Russia,3439,3357
7088428,7088428,Russia,3303,3357
7089237,7089237,Russia,3127,3357
7090855,7090855,Russia,3032,3357
7091664,7091664,Russia,4201,3357
7092473,7092473,Russia,4675,3357
7093282,7093282,Russia,5078,3357
7094900,7094900,Russia,4789,3357
7095709,7095709,Russia,4289,3357
7097327,7097327,Russia,5478,3357
7098136,7098136,Russia,5914,3357
7098945,7098945,Russia,6078,3357
7099754,7099754,Russia,6014,3357
7100563,7100563,Russia,5729,3357
7101372,7101372,Russia,4719,3357
7103799,7103799,Russia,7077,3357
7104608,7104608,Russia,7164,3357
7105417,7105417,Russia,7219,3357
7106226,7106226,Russia,6941,3357
7107035,7107035,Russia,5979,3357
7107844,7107844,Russia,5792,3357
7108653,7108653,Russia,8504,3357
7109462,7109462,Russia,9287,3357
7110271,7110271,Russia,9670,3357
7111080,7111080,Russia,9681,3357
7111889,7111889,Russia,9410,3357
7112698,7112698,Russia,8084,3357
7113507,7113507,Russia,7615,3357
7114316,7114316,Russia,10389,3357
7116743,7116743,Russia,12845,3357
7117552,7117552,Russia,12347,3357
7118361,7118361,Russia,11006,3357
7119170,7119170,Russia,9826,3357
7119979,7119979,Russia,13436,3357
7120788,7120788,Russia,14740,3357
7121597,7121597,Russia,15359,3357
7122406,7122406,Russia,15318,3357
7123215,7123215,Russia,14233,3357
7124024,7124024,Russia,12076,3357
7124833,7124833,Russia,11277,3357
7125642,7125642,Russia,13954,3357
7126451,7126451,Russia,14721,3357
7127260,7127260,Russia,13829,3357
7128069,7128069,Russia,11071,3357
7128878,7128878,Russia,9574,3357
7129687,7129687,Russia,9580,3357
7130496,7130496,Russia,9753,3357
7210388,7210388,Saudi Arabia,429,13492
7211954,7211954,Saudi Arabia,435,13492
7215869,7215869,Saudi Arabia,1088,13492
7216652,7216652,Saudi Arabia,1122,13492
7217435,7217435,Saudi Arabia,1147,13492
7219001,7219001,Saudi Arabia,1158,13492
7219784,7219784,Saudi Arabia,1172,13492
7221350,7221350,Saudi Arabia,1223,13492
7225265,7225265,Saudi Arabia,1344,13492
7226831,7226831,Saudi Arabia,1552,13492
7227614,7227614,Saudi Arabia,1645,13492
7228397,7228397,Saudi Arabia,1595,13492
7229963,7229963,Saudi Arabia,1793,13492
7230746,7230746,Saudi Arabia,1701,13492
7231529,7231529,Saudi Arabia,1704,13492
7232312,7232312,Saudi Arabia,1912,13492
7233095,7233095,Saudi Arabia,1966,13492
7233878,7233878,Saudi Arabia,1911,13492
7234661,7234661,Saudi Arabia,1905,13492
7236227,7236227,Saudi Arabia,2307,13492
7237010,7237010,Saudi Arabia,2840,13492
7237793,7237793,Saudi Arabia,2736,13492
7238576,7238576,Saudi Arabia,2593,13492
7239359,7239359,Saudi Arabia,2509,13492
7240142,7240142,Saudi Arabia,2691,13492
7243274,7243274,Saudi Arabia,2399,13492
7244840,7244840,Saudi Arabia,1931,13492
7245623,7245623,Saudi Arabia,1815,13492
7246406,7246406,Saudi Arabia,1644,13492
7247189,7247189,Saudi Arabia,1581,13492
7248755,7248755,Saudi Arabia,1877,13492
7249538,7249538,Saudi Arabia,1881,13492
7250321,7250321,Saudi Arabia,1869,13492
7251887,7251887,Saudi Arabia,1975,13492
7252670,7252670,Saudi Arabia,2591,13492
7253453,7253453,Saudi Arabia,3121,13492
7254236,7254236,Saudi Arabia,3045,13492
7255019,7255019,Saudi Arabia,3369,13492
7255802,7255802,Saudi Arabia,3288,13492
7256585,7256585,Saudi Arabia,3717,13492
7257368,7257368,Saudi Arabia,3733,13492
7258934,7258934,Saudi Arabia,3366,13492
7259717,7259717,Saudi Arabia,4233,13492
7260500,7260500,Saudi Arabia,4507,13492
7261283,7261283,Saudi Arabia,4267,13492
7262066,7262066,Saudi Arabia,4919,13492
7262849,7262849,Saudi Arabia,4757,13492
7263632,7263632,Saudi Arabia,4301,13492
7264415,7264415,Saudi Arabia,3941,13492
7265981,7265981,Saudi Arabia,3393,13492
7266764,7266764,Saudi Arabia,3139,13492
7267547,7267547,Saudi Arabia,3123,13492
7269113,7269113,Saudi Arabia,3938,13492
7269896,7269896,Saudi Arabia,3927,13492
7270679,7270679,Saudi Arabia,3989,13492
7271462,7271462,Saudi Arabia,3943,13492
7272245,7272245,Saudi Arabia,4387,13492
7273028,7273028,Saudi Arabia,3402,13492
7273811,7273811,Saudi Arabia,3383,13492
7274594,7274594,Saudi Arabia,4193,13492
7276160,7276160,Saudi Arabia,3580,13492
7276943,7276943,Saudi Arabia,4207,13492
7277726,7277726,Saudi Arabia,3392,13492
7278509,7278509,Saudi Arabia,3036,13492
7279292,7279292,Saudi Arabia,3183,13492
7280075,7280075,Saudi Arabia,3159,13492
7280858,7280858,Saudi Arabia,2994,13492
7283207,7283207,Saudi Arabia,2692,13492
7283990,7283990,Saudi Arabia,2671,13492
7284773,7284773,Saudi Arabia,2764,13492
7285556,7285556,Saudi Arabia,2613,13492
7286339,7286339,Saudi Arabia,2565,13492
7287905,7287905,Saudi Arabia,2429,13492
7289471,7289471,Saudi Arabia,2331,13492
7291037,7291037,Saudi Arabia,2378,13492
7291820,7291820,Saudi Arabia,2201,13492
7292603,7292603,Saudi Arabia,1968,13492
7293386,7293386,Saudi Arabia,1993,13492
7294952,7294952,Saudi Arabia,1759,13492
7295735,7295735,Saudi Arabia,1629,13492
7296518,7296518,Saudi Arabia,1686,13492
7299650,7299650,Saudi Arabia,1342,13492
7300433,7300433,Saudi Arabia,1389,13492
7302782,7302782,Saudi Arabia,1469,13492
7304348,7304348,Saudi Arabia,1257,13492
7309046,7309046,Saudi Arabia,1227,13492
7312178,7312178,Saudi Arabia,1287,13492
7312961,7312961,Saudi Arabia,1213,13492
7314527,7314527,Saudi Arabia,1109,13492
7316093,7316093,Saudi Arabia,1114,13492
7316876,7316876,Saudi Arabia,1068,13492
7319225,7319225,Saudi Arabia,987,13492
7321574,7321574,Saudi Arabia,898,13492
7322357,7322357,Saudi Arabia,816,13492
7324706,7324706,Saudi Arabia,791,13492
7326272,7326272,Saudi Arabia,629,13492
7327055,7327055,Saudi Arabia,781,13492
7327838,7327838,Saudi Arabia,775,13492
7332536,7332536,Saudi Arabia,672,13492
7334102,7334102,Saudi Arabia,593,13492
7334885,7334885,Saudi Arabia,576,13492
7341149,7341149,Saudi Arabia,461,13492
7341932,7341932,Saudi Arabia,403,13492
7355243,7355243,Saudi Arabia,501,13492
7368554,7368554,Saudi Arabia,402,13492
7372469,7372469,Saudi Arabia,450,13492
7379516,7379516,Saudi Arabia,349,13492
7382648,7382648,Saudi Arabia,290,13492
7442939,7442939,Saudi Arabia,306,13492
7444505,7444505,Saudi Arabia,327,13492
7453901,7453901,Saudi Arabia,334,13492
7456250,7456250,Saudi Arabia,325,13492
7458599,7458599,Saudi Arabia,335,13492
7465646,7465646,Saudi Arabia,375,13492
7466429,7466429,Saudi Arabia,384,13492
7479740,7479740,Saudi Arabia,404,13492
7486787,7486787,Saudi Arabia,585,13492
7487570,7487570,Saudi Arabia,590,13492
7489919,7489919,Saudi Arabia,673,13492
7490702,7490702,Saudi Arabia,695,13492
7491485,7491485,Saudi Arabia,792,13492
7498532,7498532,Saudi Arabia,985,13492
7499315,7499315,Saudi Arabia,964,13492
7500881,7500881,Saudi Arabia,916,13492
7503230,7503230,Saudi Arabia,1028,13492
7504013,7504013,Saudi Arabia,1055,13492
7505579,7505579,Saudi Arabia,1072,13492
7507928,7507928,Saudi Arabia,1045,13492
7508711,7508711,Saudi Arabia,1062,13492
7509494,7509494,Saudi Arabia,1026,13492
7510277,7510277,Saudi Arabia,1056,13492
7511843,7511843,Saudi Arabia,937,13492
7513409,7513409,Saudi Arabia,999,13492
7514192,7514192,Saudi Arabia,1016,13492
7515758,7515758,Saudi Arabia,1039,13492
7516541,7516541,Saudi Arabia,997,13492
7517324,7517324,Saudi Arabia,942,13492
7518107,7518107,Saudi Arabia,986,13492
7519673,7519673,Saudi Arabia,1020,13492
7520456,7520456,Saudi Arabia,1116,13492
7524371,7524371,Saudi Arabia,1047,13492
7525937,7525937,Saudi Arabia,1329,13492
7527503,7527503,Saudi Arabia,1142,13492
7528286,7528286,Saudi Arabia,1067,13492
7530635,7530635,Saudi Arabia,1320,13492
7531418,7531418,Saudi Arabia,1183,13492
7536116,7536116,Saudi Arabia,1269,13492
7540031,7540031,Saudi Arabia,1161,13492
7542380,7542380,Saudi Arabia,1286,13492
7544729,7544729,Saudi Arabia,1017,13492
7547078,7547078,Saudi Arabia,1239,13492
7548644,7548644,Saudi Arabia,1236,13492
7550993,7550993,Saudi Arabia,1212,13492
7553342,7553342,Saudi Arabia,1255,13492
7554125,7554125,Saudi Arabia,1312,13492
7554908,7554908,Saudi Arabia,1301,13492
7558040,7558040,Saudi Arabia,1486,13492
7558823,7558823,Saudi Arabia,1534,13492
7559606,7559606,Saudi Arabia,1338,13492
7561172,7561172,Saudi Arabia,1173,13492
7561955,7561955,Saudi Arabia,1247,13492
7563521,7563521,Saudi Arabia,1207,13492
7568219,7568219,Saudi Arabia,1295,13492
7573700,7573700,Saudi Arabia,1273,13492
7576832,7576832,Saudi Arabia,1256,13492
7577615,7577615,Saudi Arabia,1194,13492
7578398,7578398,Saudi Arabia,1252,13492
7579964,7579964,Saudi Arabia,1334,13492
7583096,7583096,Saudi Arabia,1084,13492
7584662,7584662,Saudi Arabia,1075,13492
7585445,7585445,Saudi Arabia,1043,13492
7588577,7588577,Saudi Arabia,731,13492
7589360,7589360,Saudi Arabia,796,13492
7590143,7590143,Saudi Arabia,864,13492
7590926,7590926,Saudi Arabia,751,13492
7591709,7591709,Saudi Arabia,766,13492
7696631,7696631,Saudi Arabia,332,13492
7700546,7700546,Saudi Arabia,744,13492
7702112,7702112,Saudi Arabia,819,13492
7703678,7703678,Saudi Arabia,1024,13492
7705244,7705244,Saudi Arabia,2585,13492
7706810,7706810,Saudi Arabia,3168,13492
7707593,7707593,Saudi Arabia,3575,13492
7708376,7708376,Saudi Arabia,3068,13492
7709942,7709942,Saudi Arabia,4778,13492
7710725,7710725,Saudi Arabia,4652,13492
7711508,7711508,Saudi Arabia,5362,13492
7712291,7712291,Saudi Arabia,5499,13492
7713074,7713074,Saudi Arabia,5628,13492
7713857,7713857,Saudi Arabia,5281,13492
7714640,7714640,Saudi Arabia,5477,13492
7715423,7715423,Saudi Arabia,5505,13492
7716206,7716206,Saudi Arabia,5873,13492
7717772,7717772,Saudi Arabia,5591,13492
7718555,7718555,Saudi Arabia,4884,13492
7719338,7719338,Saudi Arabia,4608,13492
7720121,7720121,Saudi Arabia,4535,13492
7720904,7720904,Saudi Arabia,4838,13492
7721687,7721687,Saudi Arabia,4541,13492
7722470,7722470,Saudi Arabia,4526,13492
7723253,7723253,Saudi Arabia,4738,13492
7724036,7724036,Saudi Arabia,4474,13492
7726385,7726385,Saudi Arabia,4211,13492
7727168,7727168,Saudi Arabia,3861,13492
7729517,7729517,Saudi Arabia,3555,13492
7730300,7730300,Saudi Arabia,3013,13492
7731083,7731083,Saudi Arabia,3260,13492
7731866,7731866,Saudi Arabia,3747,13492
7732649,7732649,Saudi Arabia,3330,13492
7733432,7733432,Saudi Arabia,3162,13492
7734998,7734998,Saudi Arabia,2523,13492
7735781,7735781,Saudi Arabia,1726,13492
7736564,7736564,Saudi Arabia,2136,13492
7738130,7738130,Saudi Arabia,1982,13492
7742828,7742828,Saudi Arabia,1052,13492
7746743,7746743,Saudi Arabia,537,13492
7814081,7814081,Saudi Arabia,650,13492
7814864,7814864,Saudi Arabia,557,13492
7817996,7817996,Saudi Arabia,408,13492
7818779,7818779,Saudi Arabia,530,13492
7822694,7822694,Saudi Arabia,662,13492
7825043,7825043,Saudi Arabia,967,13492
7826609,7826609,Saudi Arabia,1029,13492
7827392,7827392,Saudi Arabia,955,13492
7828958,7828958,Saudi Arabia,753,13492
7829741,7829741,Saudi Arabia,905,13492
7832090,7832090,Saudi Arabia,1033,13492
7833656,7833656,Saudi Arabia,945,13492
7835222,7835222,Saudi Arabia,930,13492
7836788,7836788,Saudi Arabia,1143,13492
