,Unnamed: 0.1,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
5693,8202084,8202084,South Africa,3692.0,1130
5694,8203564,8203564,South Africa,2258.0,1130
5695,8204304,8204304,South Africa,3916.0,1130
5696,8205044,8205044,South Africa,3880.0,1130
5697,8206524,8206524,South Africa,3707.0,1130
5698,8207264,8207264,South Africa,2728.0,1130
5699,8209484,8209484,South Africa,2684.0,1130
5700,8210964,8210964,South Africa,1846.0,1130
5686,8195424,8195424,South Africa,7292.0,1130
5701,8211704,8211704,South Africa,2419.0,1130
5703,8215404,8215404,South Africa,2420.0,1130
5704,8216144,8216144,South Africa,2063.0,1130
5705,8216884,8216884,South Africa,1806.0,1130
5706,8217624,8217624,South Africa,1633.0,1130
5707,8222804,8222804,South Africa,1579.0,1130
5708,8225024,8225024,South Africa,1923.0,1130
5709,8225764,8225764,South Africa,2128.0,1130
5710,8227244,8227244,South Africa,2029.0,1130
5711,8230204,8230204,South Africa,1906.0,1130
5712,8231684,8231684,South Africa,1480.0,1130
5713,8237604,8237604,South Africa,1883.0,1130
5714,8239824,8239824,South Africa,1027.0,1130
5715,8240564,8240564,South Africa,1913.0,1130
5702,8214664,8214664,South Africa,2336.0,1130
5872,8427784,8427784,South Africa,11767.0,1130
5937,8479584,8479584,South Africa,12771.0,1130
5874,8429264,8429264,South Africa,13575.0,1130
6034,8602424,8602424,South Africa,2824.0,1130
6035,8603164,8603164,South Africa,3628.0,1130
6036,8603904,8603904,South Africa,3169.0,1130
6037,8605384,8605384,South Africa,2489.0,1130
6038,8606124,8606124,South Africa,1649.0,1130
6039,8606864,8606864,South Africa,1094.0,1130
6040,8609084,8609084,South Africa,3056.0,1130
6041,8610564,8610564,South Africa,2267.0,1130
6042,8611304,8611304,South Africa,1456.0,1130
6043,8612784,8612784,South Africa,2334.0,1130
6044,8613524,8613524,South Africa,3117.0,1130
6045,8614264,8614264,South Africa,2411.0,1130
6046,8615004,8615004,South Africa,2111.0,1130
6047,8618704,8618704,South Africa,1995.0,1130
6048,8620184,8620184,South Africa,1898.0,1130
6049,8620924,8620924,South Africa,1735.0,1130
6050,8623884,8623884,South Africa,1867.0,1130
6051,8626104,8626104,South Africa,1570.0,1130
6052,8626844,8626844,South Africa,972.0,1130
6053,8627584,8627584,South Africa,671.0,1130
6054,8628324,8628324,South Africa,1648.0,1130
6055,8629064,8629064,South Africa,1980.0,1130
6056,8629804,8629804,South Africa,1681.0,1130
6057,8630544,8630544,South Africa,1558.0,1130
6058,8634244,8634244,South Africa,1393.0,1130
6059,8640164,8640164,South Africa,1886.0,1130
6060,8643124,8643124,South Africa,685.0,1130
6033,8601684,8601684,South Africa,1228.0,1130
6061,8643864,8643864,South Africa,1538.0,1130
6032,8600944,8600944,South Africa,1752.0,1130
6030,8599464,8599464,South Africa,2778.0,1130
6002,8571344,8571344,South Africa,7216.0,1130
6004,8572824,8572824,South Africa,12978.0,1130
6005,8574304,8574304,South Africa,9793.0,1130
6006,8575784,8575784,South Africa,3076.0,1130
6007,8576524,8576524,South Africa,8078.0,1130
6008,8577264,8577264,South Africa,11106.0,1130
6009,8578004,8578004,South Africa,9858.0,1130
6010,8578744,8578744,South Africa,9259.0,1130
6011,8579484,8579484,South Africa,7699.0,1130
6012,8580224,8580224,South Africa,4542.0,1130
6013,8580964,8580964,South Africa,2409.0,1130
6014,8583184,8583184,South Africa,5917.0,1130
6015,8583924,8583924,South Africa,5235.0,1130
6016,8584664,8584664,South Africa,4590.0,1130
6017,8585404,8585404,South Africa,2597.0,1130
6018,8586884,8586884,South Africa,3657.0,1130
6019,8587624,8587624,South Africa,4322.0,1130
6020,8588364,8588364,South Africa,3960.0,1130
6021,8589104,8589104,South Africa,3519.0,1130
6022,8592064,8592064,South Africa,3197.0,1130
6023,8592804,8592804,South Africa,4511.0,1130
6024,8594284,8594284,South Africa,3789.0,1130
6025,8595024,8595024,South Africa,3342.0,1130
6026,8595764,8595764,South Africa,2226.0,1130
6027,8597244,8597244,South Africa,3085.0,1130
6028,8597984,8597984,South Africa,4502.0,1130
6029,8598724,8598724,South Africa,3266.0,1130
6031,8600204,8600204,South Africa,3357.0,1130
6062,8644604,8644604,South Africa,2031.0,1130
6063,8646824,8646824,South Africa,1181.0,1130
6064,8647564,8647564,South Africa,828.0,1130
6097,8688264,8688264,South Africa,1656.0,1130
6098,8689744,8689744,South Africa,726.0,1130
6099,8691224,8691224,South Africa,2093.0,1130
6100,8691964,8691964,South Africa,1976.0,1130
6101,8692704,8692704,South Africa,1591.0,1130
6102,8694184,8694184,South Africa,962.0,1130
6103,8697144,8697144,South Africa,1936.0,1130
6104,8697884,8697884,South Africa,971.0,1130
6105,8699364,8699364,South Africa,995.0,1130
6106,8700844,8700844,South Africa,1087.0,1130
6107,8714904,8714904,South Africa,706.0,1130
6108,8717864,8717864,South Africa,406.0,1130
6109,8721564,8721564,South Africa,550.0,1130
6110,8722304,8722304,South Africa,372.0,1130
6111,8734884,8734884,South Africa,1747.0,1130
6112,8777064,8777064,South Africa,309.0,1130
6113,8782984,8782984,South Africa,598.0,1130
6114,8785204,8785204,South Africa,470.0,1130
6115,8809624,8809624,South Africa,1179.0,1130
6116,8814064,8814064,South Africa,900.0,1130
6117,8815544,8815544,South Africa,843.0,1130
6118,8822944,8822944,South Africa,1932.0,1130
6119,8828864,8828864,South Africa,2350.0,1130
6120,8844404,8844404,South Africa,739.0,1130
6121,8864384,8864384,South Africa,1450.0,1130
6122,8869564,8869564,South Africa,1478.0,1130
6123,8879924,8879924,South Africa,1470.0,1130
6096,8687524,8687524,South Africa,2028.0,1130
6095,8686784,8686784,South Africa,2970.0,1130
6094,8684564,8684564,South Africa,1004.0,1130
6093,8683084,8683084,South Africa,4074.0,1130
6065,8648304,8648304,South Africa,553.0,1130
6066,8649784,8649784,South Africa,1659.0,1130
6067,8650524,8650524,South Africa,1768.0,1130
6068,8654964,8654964,South Africa,2842.0,1130
6069,8655704,8655704,South Africa,4406.0,1130
6070,8656444,8656444,South Africa,4629.0,1130
6071,8657184,8657184,South Africa,4230.0,1130
6072,8658664,8658664,South Africa,1954.0,1130
6073,8659404,8659404,South Africa,5062.0,1130
6074,8660144,8660144,South Africa,6371.0,1130
6075,8661624,8661624,South Africa,9100.0,1130
6076,8662364,8662364,South Africa,6527.0,1130
6077,8665324,8665324,South Africa,15927.0,1130
6001,8570604,8570604,South Africa,3778.0,1130
6078,8666804,8666804,South Africa,9253.0,1130
6080,8669024,8669024,South Africa,3237.0,1130
6081,8670504,8670504,South Africa,10017.0,1130
6082,8671244,8671244,South Africa,8920.0,1130
6083,8671984,8671984,South Africa,8349.0,1130
6084,8672724,8672724,South Africa,8015.0,1130
6085,8673464,8673464,South Africa,4344.0,1130
6086,8674204,8674204,South Africa,2952.0,1130
6087,8674944,8674944,South Africa,5096.0,1130
6088,8675684,8675684,South Africa,8179.0,1130
6089,8676424,8676424,South Africa,7238.0,1130
6090,8677904,8677904,South Africa,5019.0,1130
6091,8680124,8680124,South Africa,4227.0,1130
6092,8681604,8681604,South Africa,3800.0,1130
6079,8668284,8668284,South Africa,5486.0,1130
6000,8569864,8569864,South Africa,5603.0,1130
5999,8569124,8569124,South Africa,14828.0,1130
5998,8568384,8568384,South Africa,18847.0,1130
5907,8455904,8455904,South Africa,9718.0,1130
5908,8457384,8457384,South Africa,7733.0,1130
5909,8458124,8458124,South Africa,17302.0,1130
5910,8458864,8458864,South Africa,13626.0,1130
5911,8459604,8459604,South Africa,12885.0,1130
5912,8460344,8460344,South Africa,12418.0,1130
5913,8461084,8461084,South Africa,8730.0,1130
5914,8461824,8461824,South Africa,5574.0,1130
5915,8462564,8462564,South Africa,8988.0,1130
5916,8463304,8463304,South Africa,13263.0,1130
5917,8464044,8464044,South Africa,13646.0,1130
5918,8464784,8464784,South Africa,13523.0,1130
5919,8466264,8466264,South Africa,9978.0,1130
5920,8467004,8467004,South Africa,6756.0,1130
5921,8467744,8467744,South Africa,6540.0,1130
5922,8468484,8468484,South Africa,7478.0,1130
5923,8469224,8469224,South Africa,14271.0,1130
5924,8469964,8469964,South Africa,13916.0,1130
5925,8470704,8470704,South Africa,13020.0,1130
5926,8471444,8471444,South Africa,10139.0,1130
5927,8472184,8472184,South Africa,7983.0,1130
5928,8472924,8472924,South Africa,10685.0,1130
5929,8473664,8473664,South Africa,14727.0,1130
5930,8474404,8474404,South Africa,13671.0,1130
5931,8475144,8475144,South Africa,14312.0,1130
5932,8475884,8475884,South Africa,13261.0,1130
5933,8476624,8476624,South Africa,10748.0,1130
5906,8455164,8455164,South Africa,12056.0,1130
5905,8454424,8454424,South Africa,13719.0,1130
5904,8453684,8453684,South Africa,14858.0,1130
5903,8452944,8452944,South Africa,16240.0,1130
5875,8430744,8430744,South Africa,9160.0,1130
5876,8431484,8431484,South Africa,11093.0,1130
5877,8432224,8432224,South Africa,17493.0,1130
5878,8432964,8432964,South Africa,16078.0,1130
5879,8433704,8433704,South Africa,18762.0,1130
5880,8434444,8434444,South Africa,17956.0,1130
5881,8435924,8435924,South Africa,12222.0,1130
5882,8436664,8436664,South Africa,13347.0,1130
5883,8437404,8437404,South Africa,19506.0,1130
5884,8438144,8438144,South Africa,21584.0,1130
5885,8438884,8438884,South Africa,24270.0,1130
5886,8439624,8439624,South Africa,26485.0,1130
5887,8440364,8440364,South Africa,16585.0,1130
5934,8477364,8477364,South Africa,7632.0,1130
5888,8441104,8441104,South Africa,12513.0,1130
5890,8442584,8442584,South Africa,21427.0,1130
5891,8443324,8443324,South Africa,22910.0,1130
5892,8444064,8444064,South Africa,22441.0,1130
5893,8444804,8444804,South Africa,21610.0,1130
5894,8445544,8445544,South Africa,16302.0,1130
5895,8446284,8446284,South Africa,11182.0,1130
5896,8447024,8447024,South Africa,12535.0,1130
5897,8447764,8447764,South Africa,17489.0,1130
5898,8448504,8448504,South Africa,16435.0,1130
5899,8449244,8449244,South Africa,15939.0,1130
5900,8450724,8450724,South Africa,11215.0,1130
5901,8451464,8451464,South Africa,7209.0,1130
5902,8452204,8452204,South Africa,8928.0,1130
5889,8441844,8441844,South Africa,15500.0,1130
5873,8428524,8428524,South Africa,10510.0,1130
5935,8478104,8478104,South Africa,10346.0,1130
5938,8480324,8480324,South Africa,12045.0,1130
5971,8545444,8545444,South Africa,18586.0,1130
5972,8546184,8546184,South Africa,1275.0,1130
5973,8546924,8546924,South Africa,2465.0,1130
5974,8548404,8548404,South Africa,3220.0,1130
5975,8549144,8549144,South Africa,2858.0,1130
5976,8550624,8550624,South Africa,4373.0,1130
5977,8551364,8551364,South Africa,8561.0,1130
5978,8552104,8552104,South Africa,11535.0,1130
5979,8552844,8552844,South Africa,16055.0,1130
5980,8553584,8553584,South Africa,16366.0,1130
5981,8554324,8554324,South Africa,11125.0,1130
5982,8555804,8555804,South Africa,13147.0,1130
5983,8557284,8557284,South Africa,22388.0,1130
5984,8558024,8558024,South Africa,19017.0,1130
5985,8558764,8558764,South Africa,17153.0,1130
5986,8559504,8559504,South Africa,37875.0,1130
5987,8560244,8560244,South Africa,13288.0,1130
5988,8560984,8560984,South Africa,23857.0,1130
5989,8561724,8561724,South Africa,26389.0,1130
5990,8562464,8562464,South Africa,24785.0,1130
5991,8563204,8563204,South Africa,20713.0,1130
5992,8563944,8563944,South Africa,16080.0,1130
5993,8564684,8564684,South Africa,15465.0,1130
5994,8565424,8565424,South Africa,8511.0,1130
5995,8566164,8566164,South Africa,15423.0,1130
5996,8566904,8566904,South Africa,21098.0,1130
5997,8567644,8567644,South Africa,21156.0,1130
5970,8540264,8540264,South Africa,273.0,1130
5969,8538784,8538784,South Africa,262.0,1130
5968,8530644,8530644,South Africa,344.0,1130
5967,8522504,8522504,South Africa,449.0,1130
5939,8481064,8481064,South Africa,10173.0,1130
5940,8481804,8481804,South Africa,7740.0,1130
5941,8482544,8482544,South Africa,5644.0,1130
5942,8483284,8483284,South Africa,7084.0,1130
5943,8484024,8484024,South Africa,9544.0,1130
5944,8484764,8484764,South Africa,9202.0,1130
5945,8485504,8485504,South Africa,9199.0,1130
5946,8486244,8486244,South Africa,8410.0,1130
5947,8486984,8486984,South Africa,5931.0,1130
5948,8488464,8488464,South Africa,5372.0,1130
5949,8489204,8489204,South Africa,7338.0,1130
5950,8489944,8489944,South Africa,6269.0,1130
5951,8490684,8490684,South Africa,5883.0,1130
5936,8478844,8478844,South Africa,13251.0,1130
5952,8491424,8491424,South Africa,5309.0,1130
5954,8493644,8493644,South Africa,3699.0,1130
5955,8494384,8494384,South Africa,4667.0,1130
5956,8495864,8495864,South Africa,3648.0,1130
5957,8496604,8496604,South Africa,3286.0,1130
5958,8498824,8498824,South Africa,2197.0,1130
5959,8500304,8500304,South Africa,2783.0,1130
5960,8501044,8501044,South Africa,2261.0,1130
5961,8501784,8501784,South Africa,1634.0,1130
5962,8505484,8505484,South Africa,1678.0,1130
5963,8506224,8506224,South Africa,1635.0,1130
5964,8511404,8511404,South Africa,924.0,1130
5965,8515844,8515844,South Africa,947.0,1130
5966,8517324,8517324,South Africa,619.0,1130
5953,8492164,8492164,South Africa,3961.0,1130
6003,8572084,8572084,South Africa,9020.0,1130
0,0,0,Australia,0.0,2769
362,565956,565956,Australia,28758.0,2769
357,562401,562401,Australia,29007.0,2769
358,563112,563112,Australia,25338.0,2769
359,563823,563823,Australia,23902.0,2769
360,564534,564534,Australia,19948.0,2769
361,565245,565245,Australia,20831.0,2769
363,566667,566667,Australia,30386.0,2769
356,561690,561690,Australia,25513.0,2769
364,567378,567378,Australia,38020.0,2769
366,568800,568800,Australia,29512.0,2769
367,569511,569511,Australia,26963.0,2769
368,570222,570222,Australia,21740.0,2769
369,570933,570933,Australia,258366.0,2769
370,571644,571644,Australia,57638.0,2769
371,572355,572355,Australia,52098.0,2769
365,568089,568089,Australia,29348.0,2769
372,573066,573066,Australia,48765.0,2769
355,560979,560979,Australia,21387.0,2769
353,559557,559557,Australia,16218.0,2769
339,549603,549603,Australia,21111.0,2769
340,550314,550314,Australia,35056.0,2769
341,551025,551025,Australia,21155.0,2769
342,551736,551736,Australia,25794.0,2769
343,552447,552447,Australia,24532.0,2769
344,553158,553158,Australia,22872.0,2769
354,560268,560268,Australia,15093.0,2769
345,553869,553869,Australia,19716.0,2769
347,555291,555291,Australia,13175.0,2769
348,556002,556002,Australia,21219.0,2769
349,556713,556713,Australia,23843.0,2769
350,557424,557424,Australia,25802.0,2769
351,558135,558135,Australia,18267.0,2769
352,558846,558846,Australia,20057.0,2769
346,554580,554580,Australia,14834.0,2769
338,548892,548892,Australia,19884.0,2769
373,573777,573777,Australia,47818.0,2769
375,575199,575199,Australia,37302.0,2769
394,588708,588708,Australia,56636.0,2769
395,589419,589419,Australia,41749.0,2769
396,590130,590130,Australia,39731.0,2769
397,590841,590841,Australia,46155.0,2769
398,591552,591552,Australia,54397.0,2769
399,592263,592263,Australia,54048.0,2769
393,587997,587997,Australia,59957.0,2769
400,592974,592974,Australia,50907.0,2769
402,594396,594396,Australia,29713.0,2769
403,595107,595107,Australia,41672.0,2769
404,595818,595818,Australia,30322.0,2769
405,596529,596529,Australia,51061.0,2769
406,597240,597240,Australia,54137.0,2769
407,597951,597951,Australia,50085.0,2769
401,593685,593685,Australia,43279.0,2769
374,574488,574488,Australia,40039.0,2769
392,587286,587286,Australia,63589.0,2769
390,585864,585864,Australia,66158.0,2769
376,575910,575910,Australia,51986.0,2769
377,576621,576621,Australia,61364.0,2769
378,577332,577332,Australia,63107.0,2769
379,578043,578043,Australia,60391.0,2769
380,578754,578754,Australia,53839.0,2769
381,579465,579465,Australia,46238.0,2769
391,586575,586575,Australia,61275.0,2769
382,580176,580176,Australia,45008.0,2769
384,581598,581598,Australia,71063.0,2769
385,582309,582309,Australia,59628.0,2769
386,583020,583020,Australia,62307.0,2769
387,583731,583731,Australia,55514.0,2769
388,584442,584442,Australia,48211.0,2769
389,585153,585153,Australia,36743.0,2769
383,580887,580887,Australia,59721.0,2769
408,598662,598662,Australia,37992.0,2769
337,548181,548181,Australia,24031.0,2769
335,546759,546759,Australia,27686.0,2769
284,510498,510498,Australia,3937.0,2769
285,511209,511209,Australia,4546.0,2769
286,511920,511920,Australia,5680.0,2769
287,512631,512631,Australia,8684.0,2769
288,513342,513342,Australia,8835.0,2769
289,514053,514053,Australia,9957.0,2769
283,509787,509787,Australia,3921.0,2769
290,514764,514764,Australia,9570.0,2769
292,516186,516186,Australia,11173.0,2769
293,516897,516897,Australia,18141.0,2769
294,517608,517608,Australia,21222.0,2769
295,518319,518319,Australia,32827.0,2769
296,519030,519030,Australia,35189.0,2769
297,519741,519741,Australia,32145.0,2769
291,515475,515475,Australia,10118.0,2769
298,520452,520452,Australia,37118.0,2769
282,509076,509076,Australia,4091.0,2769
280,507654,507654,Australia,3423.0,2769
266,496989,496989,Australia,1423.0,2769
267,497700,497700,Australia,1723.0,2769
268,498411,498411,Australia,1507.0,2769
269,499122,499122,Australia,1687.0,2769
270,499833,499833,Australia,1268.0,2769
271,501255,501255,Australia,1428.0,2769
281,508365,508365,Australia,3714.0,2769
272,501966,501966,Australia,1711.0,2769
274,503388,503388,Australia,1702.0,2769
275,504099,504099,Australia,1745.0,2769
276,504810,504810,Australia,1539.0,2769
277,505521,505521,Australia,1838.0,2769
278,506232,506232,Australia,2007.0,2769
279,506943,506943,Australia,2803.0,2769
273,502677,502677,Australia,1669.0,2769
336,547470,547470,Australia,25880.0,2769
299,521163,521163,Australia,47502.0,2769
301,522585,522585,Australia,72021.0,2769
321,536805,536805,Australia,75059.0,2769
322,537516,537516,Australia,34102.0,2769
323,538227,538227,Australia,35292.0,2769
324,538938,538938,Australia,29896.0,2769
325,539649,539649,Australia,270386.0,2769
326,540360,540360,Australia,30219.0,2769
320,536094,536094,Australia,25379.0,2769
327,541071,541071,Australia,35510.0,2769
329,542493,542493,Australia,32817.0,2769
330,543204,543204,Australia,28771.0,2769
331,543915,543915,Australia,25413.0,2769
332,544626,544626,Australia,20858.0,2769
333,545337,545337,Australia,19193.0,2769
334,546048,546048,Australia,24547.0,2769
328,541782,541782,Australia,36093.0,2769
300,521874,521874,Australia,64531.0,2769
319,535383,535383,Australia,23609.0,2769
317,533961,533961,Australia,34759.0,2769
302,523296,523296,Australia,77701.0,2769
303,524007,524007,Australia,89061.0,2769
304,524718,524718,Australia,73340.0,2769
305,525429,525429,Australia,51475.0,2769
307,526851,526851,Australia,83053.0,2769
308,527562,527562,Australia,69509.0,2769
318,534672,534672,Australia,32623.0,2769
309,528273,528273,Australia,65731.0,2769
311,529695,529695,Australia,55232.0,2769
312,530406,530406,Australia,44267.0,2769
313,531117,531117,Australia,35054.0,2769
314,531828,531828,Australia,47753.0,2769
315,532539,532539,Australia,44447.0,2769
316,533250,533250,Australia,41096.0,2769
310,528984,528984,Australia,61069.0,2769
265,496278,496278,Australia,1081.0,2769
409,599373,599373,Australia,27926.0,2769
411,600795,600795,Australia,33662.0,2769
536,710289,710289,Australia,74695.0,2769
535,706023,706023,Australia,6703.0,2769
534,705312,705312,Australia,6889.0,2769
533,704601,704601,Australia,80.0,2769
